timestamp,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,distance,strength,temperature
2026-05-03T13:48:40.906Z,-0.21703322231769562,1.234323501586914,9.90855884552002,-0.0005028173327445984,0.00041486509144306183,0.0003181654028594494,0,1980,45
2026-05-03T13:48:41.006Z,-0.18315178155899048,1.234323501586914,9.927635192871094,-0.0007692724466323853,-0.00011806096881628036,-8.15284438431263e-05,0,1978,45
2026-05-03T13:48:41.106Z,-0.19283220171928406,1.2438565492630005,9.90855884552002,-0.0002363547682762146,-0.0006509851664304733,-0.0010141469538211823,0,1978,45
2026-05-03T13:48:41.206Z,-0.19767239689826965,1.2390899658203125,9.918098449707031,0.00016333907842636108,-0.00011806096881628036,0.0007178592495620251,0,1979,45
2026-05-03T13:48:41.306Z,-0.19283220171928406,1.234323501586914,9.899023056030273,-0.0005028173327445984,0.0005480954423546791,-0.000481222290545702,0,1982,45
2026-05-03T13:48:41.406Z,-0.18315178155899048,1.234323501586914,9.889483451843262,-0.0002363547682762146,1.5171244740486145e-05,0.0007178592495620251,0,1981,45
2026-05-03T13:48:41.506Z,-0.19767239689826965,1.2152574062347412,9.899023056030273,-0.0006360486149787903,1.5171244740486145e-05,0.0008510900661349297,0,1987,45
2026-05-03T13:48:41.606Z,-0.19767239689826965,1.2438565492630005,9.899023056030273,-0.0005028173327445984,0.00014840252697467804,-8.15284438431263e-05,0,1987,45
2026-05-03T13:48:41.706Z,-0.19767239689826965,1.234323501586914,9.932404518127441,-0.0009025111794471741,0.0008145589381456375,0.0008510900661349297,0,1983,45
2026-05-03T13:48:41.806Z,-0.18799199163913727,1.2390899658203125,9.875177383422852,-0.0003695860505104065,-0.000517754815518856,0.0005846279673278332,0,1980,45
2026-05-03T13:48:41.906Z,-0.19283220171928406,1.229556918144226,9.899023056030273,-0.0003695860505104065,-0.00025129131972789764,-8.15284438431263e-05,0,1978,45
2026-05-03T13:48:42.006Z,-0.19767239689826965,1.2629226446151733,9.956250190734863,-0.002234824001789093,-0.0006509851664304733,-0.0002147597260773182,0,1981,45
2026-05-03T13:48:42.106Z,-0.15895076096057892,1.2486231327056885,9.903791427612305,-0.0013022050261497498,1.5171244740486145e-05,5.17028383910656e-05,0,1977,45
2026-05-03T13:48:42.206Z,-0.19767239689826965,1.234323501586914,9.903791427612305,-0.0002363547682762146,-0.00038452260196208954,-0.000481222290545702,0,1979,45
2026-05-03T13:48:42.306Z,-0.19283220171928406,1.229556918144226,9.922866821289062,0.0004298016428947449,-0.000517754815518856,0.0005846279673278332,0,1984,45
2026-05-03T13:48:42.406Z,-0.19283220171928406,1.253389596939087,9.903791427612305,-0.0006360486149787903,0.0002816328778862953,0.0007178592495620251,0,1986,45
2026-05-03T13:48:42.506Z,-0.2218734323978424,1.234323501586914,9.899023056030273,-0.0006360486149787903,-0.000517754815518856,-0.0006144531071186066,0,1987,45
2026-05-03T13:48:42.606Z,-0.18799199163913727,1.2390899658203125,9.913329124450684,-0.0013022050261497498,0.0002816328778862953,-0.0003479910083115101,0,1980,45
2026-05-03T13:48:42.706Z,-0.19767239689826965,1.234323501586914,9.922866821289062,-0.0006360486149787903,-0.00025129131972789764,0.000451396219432354,0,1982,45
2026-05-03T13:48:42.806Z,-0.20735281705856323,1.2438565492630005,9.89425277709961,-0.0002363547682762146,0.0005480954423546791,5.17028383910656e-05,0,1983,45
2026-05-03T13:48:42.906Z,-0.19767239689826965,1.229556918144226,9.899023056030273,-0.0005028173327445984,-0.0007842173799872398,5.17028383910656e-05,0,1982,45
2026-05-03T13:48:43.006Z,-0.20735281705856323,1.2200238704681396,9.932404518127441,-0.0011689737439155579,-0.000517754815518856,0.0001849341206252575,0,1984,45
2026-05-03T13:48:43.106Z,-0.226713627576828,1.229556918144226,9.88471508026123,3.010779619216919e-05,0.000681326724588871,0.0003181654028594494,0,1982,45
2026-05-03T13:48:43.206Z,-0.19767239689826965,1.2200238704681396,9.94194221496582,-0.0009025111794471741,-0.00025129131972789764,-0.0007476843893527985,0,1983,45
2026-05-03T13:48:43.306Z,-0.226713627576828,1.2390899658203125,9.90855884552002,-0.0002363547682762146,-0.000517754815518856,-8.15284438431263e-05,0,1979,45
2026-05-03T13:48:43.406Z,-0.18315178155899048,1.2200238704681396,9.8799467086792,-0.0011689737439155579,0.0002816328778862953,-0.0003479910083115101,0,1980,45
2026-05-03T13:48:43.506Z,-0.20735281705856323,1.2200238704681396,9.913329124450684,-0.0003695860505104065,-0.00011806096881628036,-0.0010141469538211823,0,1977,45
2026-05-03T13:48:43.606Z,-0.2315538376569748,1.234323501586914,9.899023056030273,3.010779619216919e-05,-0.0011839112266898155,0.0003181654028594494,0,1983,45
2026-05-03T13:48:43.706Z,-0.19283220171928406,1.229556918144226,9.932404518127441,0.00016333907842636108,-0.00038452260196208954,0.0003181654028594494,0,1981,45
2026-05-03T13:48:43.806Z,-0.19283220171928406,1.253389596939087,9.922866821289062,-0.001035742461681366,-0.0006509851664304733,0.0001849341206252575,0,1979,45
2026-05-03T13:48:43.906Z,-0.19283220171928406,1.234323501586914,9.89425277709961,-0.0002363547682762146,-0.00038452260196208954,0.000451396219432354,0,1989,45
2026-05-03T13:48:44.006Z,-0.21703322231769562,1.2200238704681396,9.889483451843262,-0.0005028173327445984,0.0005480954423546791,-0.0002147597260773182,0,1977,45
2026-05-03T13:48:44.106Z,-0.17831158638000488,1.2438565492630005,9.903791427612305,-0.0007692724466323853,0.0010810205712914467,-8.15284438431263e-05,0,1982,45
2026-05-03T13:48:44.206Z,-0.20251260697841644,1.2676892280578613,9.899023056030273,3.010779619216919e-05,-0.0009174477308988571,5.17028383910656e-05,0,1977,45
2026-05-03T13:48:44.306Z,-0.20251260697841644,1.2438565492630005,9.889483451843262,-0.0007692724466323853,0.0002816328778862953,0.000451396219432354,0,1982,45
2026-05-03T13:48:44.406Z,-0.17831158638000488,1.253389596939087,9.88471508026123,0.0005630329251289368,0.00041486509144306183,5.17028383910656e-05,0,1982,45
2026-05-03T13:48:44.506Z,-0.20735281705856323,1.2629226446151733,9.913329124450684,-0.0007692724466323853,-0.00025129131972789764,0.0007178592495620251,0,1976,45
2026-05-03T13:48:44.606Z,-0.20735281705856323,1.2247904539108276,9.932404518127441,-0.0002363547682762146,-0.000517754815518856,0.0009843213483691216,0,1983,45
2026-05-03T13:48:44.706Z,-0.1734713762998581,1.253389596939087,9.918098449707031,-0.00010311603546142578,1.5171244740486145e-05,0.0001849341206252575,0,1980,45
2026-05-03T13:48:44.806Z,-0.19767239689826965,1.234323501586914,9.899023056030273,-0.0002363547682762146,-0.0009174477308988571,0.0012507843784987926,0,1992,45
2026-05-03T13:48:44.906Z,-0.19283220171928406,1.2390899658203125,9.90855884552002,-0.0002363547682762146,-0.00038452260196208954,5.17028383910656e-05,0,1984,45
2026-05-03T13:48:45.006Z,-0.21703322231769562,1.2200238704681396,9.90855884552002,-0.0003695860505104065,1.5171244740486145e-05,-0.0002147597260773182,0,1982,45
2026-05-03T13:48:45.106Z,-0.21219301223754883,1.234323501586914,9.932404518127441,3.010779619216919e-05,-0.00038452260196208954,0.0003181654028594494,0,1987,45
2026-05-03T13:48:45.206Z,-0.1734713762998581,1.253389596939087,9.90855884552002,-0.0005028173327445984,-0.00011806096881628036,-0.000481222290545702,0,1981,45
2026-05-03T13:48:45.306Z,-0.2218734323978424,1.234323501586914,9.918098449707031,0.00016333907842636108,-0.0007842173799872398,-0.0010141469538211823,0,1977,45
2026-05-03T13:48:45.406Z,-0.19767239689826965,1.2200238704681396,9.918098449707031,-0.0011689737439155579,0.0005480954423546791,5.17028383910656e-05,0,1986,45
2026-05-03T13:48:45.506Z,-0.20251260697841644,1.2247904539108276,9.922866821289062,-0.00010311603546142578,-0.0006509851664304733,-8.15284438431263e-05,0,1978,45
2026-05-03T13:48:45.606Z,-0.19283220171928406,1.2438565492630005,9.932404518127441,-0.0006360486149787903,0.00041486509144306183,0.0003181654028594494,0,1981,45
2026-05-03T13:48:45.706Z,-0.19283220171928406,1.234323501586914,9.90855884552002,3.010779619216919e-05,0.00014840252697467804,-0.0010141469538211823,0,1976,45
2026-05-03T13:48:45.806Z,-0.21219301223754883,1.234323501586914,9.927635192871094,-0.0002363547682762146,0.0005480954423546791,5.17028383910656e-05,0,1983,45
2026-05-03T13:48:45.906Z,-0.19283220171928406,1.2438565492630005,9.94194221496582,-0.0009025111794471741,-0.00025129131972789764,-0.000481222290545702,0,1988,45
2026-05-03T13:48:46.006Z,-0.21703322231769562,1.253389596939087,9.913329124450684,-0.0003695860505104065,-0.00038452260196208954,-8.15284438431263e-05,0,1985,45
2026-05-03T13:48:46.106Z,-0.19767239689826965,1.2390899658203125,9.927635192871094,0.0005630329251289368,-0.0006509851664304733,0.0003181654028594494,0,1981,45
2026-05-03T13:48:46.206Z,-0.15895076096057892,1.2200238704681396,9.918098449707031,-0.0006360486149787903,-0.00011806096881628036,0.0003181654028594494,0,1979,45
2026-05-03T13:48:46.306Z,-0.21219301223754883,1.253389596939087,9.903791427612305,-0.0009025111794471741,1.5171244740486145e-05,0.0007178592495620251,0,1974,45
2026-05-03T13:48:46.406Z,-0.21219301223754883,1.234323501586914,9.88471508026123,-0.0002363547682762146,0.0010810205712914467,0.0008510900661349297,0,1983,45
2026-05-03T13:48:46.506Z,-0.18799199163913727,1.2438565492630005,9.90855884552002,3.010779619216919e-05,-0.0009174477308988571,0.0003181654028594494,0,1980,45
2026-05-03T13:48:46.606Z,-0.21219301223754883,1.2390899658203125,9.903791427612305,0.0005630329251289368,-0.00011806096881628036,0.0005846279673278332,0,1985,45
2026-05-03T13:48:46.706Z,-0.18799199163913727,1.2390899658203125,9.90855884552002,-0.0003695860505104065,-0.0007842173799872398,0.0012507843784987926,0,1978,45
2026-05-03T13:48:46.806Z,-0.20735281705856323,1.234323501586914,9.922866821289062,-0.0009025111794471741,-0.00038452260196208954,0.0011175530962646008,0,1985,45
2026-05-03T13:48:46.906Z,-0.21703322231769562,1.2247904539108276,9.918098449707031,-0.0002363547682762146,0.00014840252697467804,0.0005846279673278332,0,1982,45
2026-05-03T13:48:47.006Z,-0.20251260697841644,1.2486231327056885,9.918098449707031,3.010779619216919e-05,-0.00011806096881628036,-8.15284438431263e-05,0,1973,45
2026-05-03T13:48:47.106Z,-0.226713627576828,1.2629226446151733,9.90855884552002,-0.0007692724466323853,0.0005480954423546791,0.0003181654028594494,0,1976,45
2026-05-03T13:48:47.206Z,-0.18315178155899048,1.2390899658203125,9.927635192871094,0.0004298016428947449,0.0002816328778862953,-8.15284438431263e-05,0,1984,45
2026-05-03T13:48:47.306Z,-0.20735281705856323,1.234323501586914,9.937174797058105,0.000296570360660553,0.000681326724588871,5.17028383910656e-05,0,1979,45
2026-05-03T13:48:47.406Z,-0.20735281705856323,1.234323501586914,9.94194221496582,-0.0005028173327445984,-0.00011806096881628036,-8.15284438431263e-05,0,1987,45
2026-05-03T13:48:47.506Z,-0.20735281705856323,1.2200238704681396,9.932404518127441,-0.0006360486149787903,-0.0009174477308988571,-0.0007476843893527985,0,1983,45
2026-05-03T13:48:47.606Z,-0.20735281705856323,1.2152574062347412,9.918098449707031,-0.0014354288578033447,-0.00038452260196208954,-0.0002147597260773182,0,1980,45
2026-05-03T13:48:47.706Z,-0.20735281705856323,1.2247904539108276,9.922866821289062,-0.0007692724466323853,0.0002816328778862953,-0.0002147597260773182,0,1976,45
2026-05-03T13:48:47.806Z,-0.20251260697841644,1.234323501586914,9.927635192871094,-0.001035742461681366,-0.00011806096881628036,0.0001849341206252575,0,1974,45
2026-05-03T13:48:47.906Z,-0.19283220171928406,1.258156180381775,9.899023056030273,-0.0006360486149787903,-0.0006509851664304733,-0.0002147597260773182,0,1979,45
2026-05-03T13:48:48.006Z,-0.20251260697841644,1.2486231327056885,9.90855884552002,-0.0007692724466323853,-0.000517754815518856,-0.000481222290545702,0,1984,45
2026-05-03T13:48:48.106Z,-0.21219301223754883,1.2247904539108276,9.903791427612305,-0.0007692724466323853,-0.0009174477308988571,-0.0002147597260773182,0,1977,45
2026-05-03T13:48:48.206Z,-0.21219301223754883,1.229556918144226,9.922866821289062,-0.0002363547682762146,0.0002816328778862953,-0.0002147597260773182,0,1981,45
2026-05-03T13:48:48.306Z,-0.18315178155899048,1.234323501586914,9.913329124450684,-0.0003695860505104065,0.000681326724588871,0.0007178592495620251,0,1982,45
2026-05-03T13:48:48.406Z,-0.21219301223754883,1.2247904539108276,9.922866821289062,-0.0006360486149787903,0.0002816328778862953,-0.0006144531071186066,0,1983,45
2026-05-03T13:48:48.506Z,-0.19283220171928406,1.2486231327056885,9.927635192871094,-0.0003695860505104065,-0.00038452260196208954,0.0012507843784987926,0,1980,45
2026-05-03T13:48:48.606Z,-0.2218734323978424,1.253389596939087,9.899023056030273,-0.0003695860505104065,0.0005480954423546791,0.0003181654028594494,0,1981,45
2026-05-03T13:48:48.706Z,-0.20251260697841644,1.229556918144226,9.913329124450684,-0.0003695860505104065,1.5171244740486145e-05,0.0003181654028594494,0,1983,45
2026-05-03T13:48:48.806Z,-0.17831158638000488,1.2438565492630005,9.899023056030273,-0.0002363547682762146,-0.00025129131972789764,-8.15284438431263e-05,0,1990,45
2026-05-03T13:48:48.906Z,-0.21703322231769562,1.2152574062347412,9.903791427612305,0.000296570360660553,1.5171244740486145e-05,0.0003181654028594494,0,1983,45
2026-05-03T13:48:49.006Z,-0.18315178155899048,1.234323501586914,9.932404518127441,-0.00010311603546142578,-0.00038452260196208954,-0.0010141469538211823,0,1977,45
2026-05-03T13:48:49.106Z,-0.19767239689826965,1.2390899658203125,9.918098449707031,-0.0007692724466323853,0.0002816328778862953,-0.000481222290545702,0,1981,45
2026-05-03T13:48:49.206Z,-0.18799199163913727,1.2390899658203125,9.89425277709961,-0.001035742461681366,-0.00025129131972789764,-8.15284438431263e-05,0,1977,45
2026-05-03T13:48:49.306Z,-0.19767239689826965,1.2486231327056885,9.913329124450684,-0.0005028173327445984,-0.00038452260196208954,0.0005846279673278332,0,1985,45
2026-05-03T13:48:49.406Z,-0.19283220171928406,1.2438565492630005,9.932404518127441,-0.001035742461681366,-0.00038452260196208954,0.0001849341206252575,0,1989,45
2026-05-03T13:48:49.506Z,-0.18315178155899048,1.2390899658203125,9.913329124450684,-0.0009025111794471741,-0.00025129131972789764,5.17028383910656e-05,0,1990,45
2026-05-03T13:48:49.606Z,-0.19767239689826965,1.2152574062347412,9.932404518127441,0.00016333907842636108,0.00014840252697467804,-0.000481222290545702,0,1987,45
2026-05-03T13:48:49.706Z,-0.19767239689826965,1.234323501586914,9.922866821289062,-0.0006360486149787903,-0.0007842173799872398,-0.000481222290545702,0,1983,45
2026-05-03T13:48:49.806Z,-0.18315178155899048,1.2152574062347412,9.922866821289062,-0.0005028173327445984,-0.0009174477308988571,-0.0002147597260773182,0,1985,45
2026-05-03T13:48:49.906Z,-0.19767239689826965,1.258156180381775,9.913329124450684,-0.001035742461681366,-0.0009174477308988571,-0.000481222290545702,0,1984,45
2026-05-03T13:48:50.006Z,-0.18315178155899048,1.229556918144226,9.89425277709961,-0.0002363547682762146,0.0002816328778862953,-8.15284438431263e-05,0,1993,45
2026-05-03T13:48:50.106Z,-0.2218734323978424,1.234323501586914,9.903791427612305,-0.0009025111794471741,1.5171244740486145e-05,0.0007178592495620251,0,1986,45
2026-05-03T13:48:50.206Z,-0.17831158638000488,1.234323501586914,9.8799467086792,-0.0002363547682762146,-0.00011806096881628036,-0.0002147597260773182,0,1987,45
2026-05-03T13:48:50.306Z,-0.21219301223754883,1.2247904539108276,9.918098449707031,0.00016333907842636108,-0.0011839112266898155,-0.0002147597260773182,0,1993,45
2026-05-03T13:48:50.406Z,-0.21219301223754883,1.229556918144226,9.918098449707031,0.0004298016428947449,-0.00038452260196208954,0.0009843213483691216,0,1983,45
2026-05-03T13:48:50.506Z,-0.18315178155899048,1.234323501586914,9.918098449707031,-0.0002363547682762146,-0.0018500667065382004,0.0001849341206252575,0,1989,45
2026-05-03T13:48:50.606Z,-0.23639404773712158,1.2247904539108276,9.918098449707031,-0.0006360486149787903,-0.00025129131972789764,0.0005846279673278332,0,1985,45
2026-05-03T13:48:50.706Z,-0.20251260697841644,1.2152574062347412,9.932404518127441,-0.0002363547682762146,-0.000517754815518856,-0.0002147597260773182,0,1976,45
2026-05-03T13:48:50.806Z,-0.19283220171928406,1.234323501586914,9.922866821289062,-0.0002363547682762146,0.00041486509144306183,0.0001849341206252575,0,1981,45
2026-05-03T13:48:50.906Z,-0.20251260697841644,1.234323501586914,9.918098449707031,-0.0007692724466323853,0.0002816328778862953,0.0003181654028594494,0,1985,45
2026-05-03T13:48:51.006Z,-0.20735281705856323,1.234323501586914,9.903791427612305,-0.0009025111794471741,0.0005480954423546791,0.0005846279673278332,0,1987,45
2026-05-03T13:48:51.106Z,-0.21219301223754883,1.2390899658203125,9.89425277709961,-0.0006360486149787903,-0.0009174477308988571,0.0007178592495620251,0,1987,45
2026-05-03T13:48:51.206Z,-0.18799199163913727,1.234323501586914,9.90855884552002,0.00016333907842636108,0.0009477892890572548,5.17028383910656e-05,0,1986,45
2026-05-03T13:48:51.306Z,-0.19767239689826965,1.253389596939087,9.90855884552002,0.000296570360660553,-0.0007842173799872398,-0.0002147597260773182,0,1991,45
2026-05-03T13:48:51.406Z,-0.19283220171928406,1.2390899658203125,9.89425277709961,-0.0002363547682762146,0.0002816328778862953,0.0001849341206252575,0,1985,45
2026-05-03T13:48:51.506Z,-0.20251260697841644,1.229556918144226,9.90855884552002,-0.0007692724466323853,1.5171244740486145e-05,-0.0006144531071186066,0,1983,45
2026-05-03T13:48:51.606Z,-0.19283220171928406,1.2247904539108276,9.94194221496582,-0.0007692724466323853,0.0008145589381456375,0.0003181654028594494,0,1980,45
2026-05-03T13:48:51.706Z,-0.2218734323978424,1.234323501586914,9.889483451843262,-0.0011689737439155579,1.5171244740486145e-05,-8.15284438431263e-05,0,1988,45
2026-05-03T13:48:51.806Z,-0.18799199163913727,1.2247904539108276,9.899023056030273,-0.0005028173327445984,-0.000517754815518856,5.17028383910656e-05,0,1991,45
2026-05-03T13:48:51.906Z,-0.20735281705856323,1.229556918144226,9.90855884552002,3.010779619216919e-05,0.0009477892890572548,5.17028383910656e-05,0,1978,45
2026-05-03T13:48:52.006Z,-0.18799199163913727,1.253389596939087,9.922866821289062,-0.0005028173327445984,-0.0006509851664304733,-0.0008809161372482777,0,1982,45
2026-05-03T13:48:52.106Z,-0.20735281705856323,1.229556918144226,9.94194221496582,0.0006962642073631287,-0.000517754815518856,5.17028383910656e-05,0,1980,45
2026-05-03T13:48:52.206Z,-0.21703322231769562,1.234323501586914,9.932404518127441,-0.0005028173327445984,-0.0006509851664304733,-0.0002147597260773182,0,1987,45
2026-05-03T13:48:52.306Z,-0.18799199163913727,1.234323501586914,9.90855884552002,0.00016333907842636108,-0.00025129131972789764,-8.15284438431263e-05,0,1992,45
2026-05-03T13:48:52.406Z,-0.20735281705856323,1.234323501586914,9.937174797058105,-0.0006360486149787903,-0.00025129131972789764,0.0011175530962646008,0,1984,45
2026-05-03T13:48:52.506Z,-0.20735281705856323,1.2390899658203125,9.918098449707031,3.010779619216919e-05,-0.00011806096881628036,-0.001413840800523758,0,1984,45
2026-05-03T13:48:52.606Z,-0.19767239689826965,1.2200238704681396,9.918098449707031,-0.0003695860505104065,0.0005480954423546791,-0.000481222290545702,0,1993,45
2026-05-03T13:48:52.706Z,-0.2218734323978424,1.229556918144226,9.918098449707031,-0.001035742461681366,0.0008145589381456375,0.0005846279673278332,0,1986,45
2026-05-03T13:48:52.806Z,-0.19767239689826965,1.2486231327056885,9.922866821289062,-0.0009025111794471741,-0.00025129131972789764,0.000451396219432354,0,1982,45
2026-05-03T13:48:52.906Z,-0.18315178155899048,1.2486231327056885,9.927635192871094,-0.0006360486149787903,-0.00038452260196208954,5.17028383910656e-05,0,1992,45
2026-05-03T13:48:53.006Z,-0.20735281705856323,1.229556918144226,9.913329124450684,0.000296570360660553,0.00041486509144306183,-8.15284438431263e-05,0,1988,45
2026-05-03T13:48:53.106Z,-0.226713627576828,1.234323501586914,9.922866821289062,-0.0002363547682762146,0.00041486509144306183,-0.0006144531071186066,0,1991,45
2026-05-03T13:48:53.206Z,-0.20735281705856323,1.234323501586914,9.918098449707031,-0.0003695860505104065,-0.0009174477308988571,-0.000481222290545702,0,1987,45
2026-05-03T13:48:53.306Z,-0.1686311662197113,1.253389596939087,9.90855884552002,0.0004298016428947449,0.0012142518535256386,-0.0002147597260773182,0,1988,45
2026-05-03T13:48:53.406Z,-0.20735281705856323,1.2486231327056885,9.94194221496582,-0.0003695860505104065,0.0005480954423546791,5.17028383910656e-05,0,1989,45
2026-05-03T13:48:53.506Z,-0.19283220171928406,1.2486231327056885,9.927635192871094,0.0013624206185340881,1.5171244740486145e-05,-0.0003479910083115101,0,1984,45
2026-05-03T13:48:53.606Z,-0.21219301223754883,1.2390899658203125,9.913329124450684,-0.0007692724466323853,-0.00038452260196208954,-0.000481222290545702,0,1992,45
2026-05-03T13:48:53.706Z,-0.20735281705856323,1.2247904539108276,9.922866821289062,0.0004298016428947449,-0.000517754815518856,-0.0008809161372482777,0,1988,45
2026-05-03T13:48:53.806Z,-0.18799199163913727,1.2438565492630005,9.927635192871094,-0.0009025111794471741,0.00014840252697467804,-8.15284438431263e-05,0,1986,45
2026-05-03T13:48:53.906Z,-0.19767239689826965,1.2200238704681396,9.922866821289062,-0.0005028173327445984,-0.00038452260196208954,-0.0002147597260773182,0,1983,45
2026-05-03T13:48:54.006Z,-0.18799199163913727,1.2486231327056885,9.89425277709961,0.00016333907842636108,0.0002816328778862953,-0.000481222290545702,0,1990,45
2026-05-03T13:48:54.106Z,-0.17831158638000488,1.2200238704681396,9.903791427612305,-0.0002363547682762146,0.0002816328778862953,0.0001849341206252575,0,1988,45
2026-05-03T13:48:54.206Z,-0.21703322231769562,1.2247904539108276,9.922866821289062,-0.00010311603546142578,-0.00038452260196208954,-0.0008809161372482777,0,1982,45
2026-05-03T13:48:54.306Z,-0.20251260697841644,1.229556918144226,9.90855884552002,-0.0006360486149787903,-0.00011806096881628036,-8.15284438431263e-05,0,1981,45
2026-05-03T13:48:54.406Z,-0.20251260697841644,1.2247904539108276,9.918098449707031,-0.0007692724466323853,0.0012142518535256386,0.000451396219432354,0,1984,45
2026-05-03T13:48:54.506Z,-0.20251260697841644,1.2486231327056885,9.918098449707031,-0.0005028173327445984,-0.00011806096881628036,-0.0002147597260773182,0,1985,45
